order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
E79PEKE3arhB,J2eUP3qQRX21,delivered,2017-03-23 16:38:33,2017-03-23 16:50:17,2017-03-30 13:08:13,2017-04-18
jHQBDt681bHd,ncEzjym5QYIT,shipped,2018-04-26 15:06:59,2018-04-26 16:11:01,,2018-05-21
f7NQoj2dQkC2,s58E4Fqnqwn9,delivered,2017-05-09 23:16:25,2017-05-09 23:42:25,2017-05-23 17:53:56,2017-06-27
M4jAVZ496jpQ,uPhob0EEzLKc,delivered,2017-12-19 19:34:25,2017-12-22 14:31:44,2018-02-27 19:43:56,2018-02-02
Nx7ZVsQASC3i,KuAt6j8liKUX,delivered,2017-09-18 11:18:00,2017-09-19 11:28:14,2017-10-06 17:22:18,2017-10-17
GZyD3cEr5n9j,tHTeixK9z4jA,delivered,2018-01-04 00:55:30,2018-01-05 07:32:35,2018-01-17 21:03:34,2018-02-07
vpn8y7F3CYFZ,vc5gWjWtJrbw,delivered,2018-01-15 01:58:50,2018-01-15 02:12:44,2018-01-30 18:22:52,2018-02-14
dQW8dl1TpB6h,a2XT2Fc00H59,delivered,2017-05-23 23:27:52,2017-05-23 23:42:46,2017-06-02 09:58:00,2017-06-16
0zqc6hXqtqb4,wlZXim18Y5wp,delivered,2017-10-03 12:55:15,2017-10-03 13:07:46,2017-10-11 00:13:13,2017-10-30
4Bz77yaayJJa,pV5CMhjRA4BD,delivered,2017-11-13 16:07:40,2017-11-14 04:15:37,2017-12-04 19:04:08,2017-12-01
mwFbMW7ondi8,hq8pybsaLfIx,delivered,2017-09-18 02:23:36,2017-09-19 03:38:21,2017-09-21 21:16:36,2017-09-28
hVX0Qv49jUEu,7oijac5SpbW5,delivered,2017-08-07 21:11:29,2017-08-08 03:50:19,2017-08-09 16:27:43,2017-08-18
5fLCCCMnMxn1,HjH0OXl0idzF,delivered,2018-02-20 08:42:27,2018-02-20 08:56:14,2018-02-28 17:16:54,2018-03-15
yyp5JKY0bSfj,QUypHlp2LzUy,delivered,2018-04-16 08:28:14,2018-04-16 08:51:19,2018-04-20 19:58:49,2018-05-02
VejSVs11uT7o,ZMM6DOAf3wlM,delivered,2017-05-29 12:35:44,2017-05-29 13:05:34,2017-06-12 13:28:32,2017-06-29
1FSZ369pxr1m,Y1VD5w5BooBx,delivered,2018-04-13 22:12:39,2018-04-16 09:12:01,2018-04-23 18:32:38,2018-05-15
WpIKilsaYuEG,92gT9IDT7KIx,delivered,2017-08-22 19:39:56,2017-08-22 19:55:47,2017-08-30 20:33:53,2017-09-06
lilrONrk5sbA,UNWjfAbGsx61,delivered,2017-10-23 08:03:09,2017-10-23 08:14:26,2017-10-24 16:13:02,2017-11-03
Ofk2Yb1KRPsx,ws9hOez6MkNM,delivered,2017-06-27 14:37:29,2017-06-27 14:50:24,2017-07-18 22:27:33,2017-07-19
BJayum5muWiX,HnxdPj4hqF3T,delivered,2018-04-02 17:11:30,2018-04-04 13:10:01,2018-04-12 15:58:51,2018-04-18
1TnMgowNUD6L,3qJ5VThdsczu,delivered,2018-03-17 17:01:02,2018-03-17 17:15:31,2018-04-11 01:20:45,2018-05-02
uY5xRmusnNvT,ufG7Q9l2g5Dn,delivered,2018-02-14 14:20:29,2018-02-14 15:00:24,2018-02-16 20:09:13,2018-02-22
Egq81yTbhJEJ,a65Jet6H1md2,delivered,2017-11-16 16:21:21,2017-11-17 16:30:26,2017-11-24 18:49:02,2017-11-29
6IvSpwzEQxMs,vAhm54uGeHdz,delivered,2017-12-25 19:05:10,2017-12-25 19:12:20,2017-12-27 20:03:09,2018-01-15
1P5LU13BvhHe,xge9kpfMz3ZQ,delivered,2018-02-27 09:51:00,2018-02-28 09:30:56,2018-03-27 02:03:59,2018-03-22
yQRFzjrjhhSS,KhG2fFrBM924,delivered,2017-11-21 11:50:11,2017-11-21 12:40:55,2017-11-29 17:16:52,2017-12-08
1xvKndvAruq6,xAbbdOyB0D4f,delivered,2017-10-18 17:51:02,2017-10-18 18:06:08,2017-10-20 16:28:37,2017-10-30
gFlp460H12qY,DUkx2FdUwxa4,delivered,2018-03-05 18:12:28,2018-03-06 03:49:36,2018-03-14 20:38:26,2018-03-22
KyyvJm1ixjhM,oqnAueUNn7N5,delivered,2018-03-08 19:06:08,2018-03-09 19:08:21,2018-03-23 15:08:41,2018-04-04
pv0eFrP3hl6O,Gmqy7vSbjefO,delivered,2018-02-25 21:26:25,2018-02-27 03:10:35,2018-03-12 17:42:27,2018-03-29
ciLsZjv58Spl,Df666drgmPfx,delivered,2017-12-13 11:18:13,2017-12-13 11:30:55,2017-12-19 16:33:21,2018-01-09
7xOHxvxYmMlQ,4E1vULAir9Hj,delivered,2018-04-16 10:46:08,2018-04-16 11:52:27,2018-04-17 22:14:36,2018-05-03
ESu0PofFT46y,KWvYwxFj89oa,delivered,2017-12-14 20:25:42,2017-12-14 20:32:23,2018-01-10 20:27:23,2018-01-15
eXrpXPjrUZGs,of8x56xH0QZ2,shipped,2018-02-18 00:17:13,2018-02-20 07:27:52,,2018-03-21
QPC8FcbZmyEC,1gHUZ4wZFTFQ,delivered,2018-04-25 10:32:13,2018-04-25 10:55:00,2018-05-04 13:46:56,2018-05-22
aPV6NvuMKIcg,LJMUzDkTNMQK,delivered,2017-09-18 13:46:42,2017-09-19 04:04:34,2017-09-24 15:12:58,2017-10-04
Zk2rVrPdofCj,8lAx1hPFSxFN,delivered,2017-10-17 13:54:53,2017-10-18 02:58:31,2017-11-03 17:51:51,2017-11-06
SlvJFcHtIRjy,AzuBwZ3i6rAH,delivered,2017-11-25 16:40:25,2017-11-28 03:48:09,2017-12-08 19:47:10,2017-12-15
I5AHx6qdTHrh,kCt5mFGNJKHA,delivered,2018-02-27 07:39:20,2018-02-28 09:51:05,2018-03-12 13:03:26,2018-03-13
n3Go0KBEe9ga,f5osd5e09qiH,delivered,2017-09-17 18:52:44,2017-09-17 19:05:22,2017-09-19 18:57:33,2017-10-04
coH6KfJ0yxJv,JTkkO8f5iHTV,delivered,2018-04-05 19:05:13,2018-04-07 02:50:21,2018-04-11 21:47:50,2018-04-20
ZknoVjwUOcml,O1nkxodwv7om,delivered,2017-05-02 14:10:14,2017-05-02 14:22:53,2017-05-11 11:46:56,2017-06-21
AYSUGFZcI8lc,BSMBAlwg0nqb,delivered,2017-10-26 10:02:13,2017-10-27 02:55:21,2017-11-01 17:09:56,2017-11-16
A6foOH6YrvSz,RuGwWpI2ho9q,delivered,2017-07-28 16:03:38,2017-07-28 16:15:19,2017-08-11 15:04:57,2017-08-29
w4Y3WbBexxvd,RaPItj6yN3vZ,delivered,2018-03-26 16:17:48,2018-03-27 08:07:21,2018-05-14 20:41:14,2018-05-04
YiA1YHfHN5w9,bibOKbm3PksB,delivered,2017-01-20 17:23:00,2017-01-24 03:35:24,2017-02-10 16:34:57,2017-03-02
MkRo3UNac8h3,Jzld306kU0gs,delivered,2017-08-17 22:13:13,2017-08-18 22:25:18,2017-09-06 20:12:57,2017-09-11
uxR0wuktnnJg,ufG7Q9l2g5Dn,delivered,2017-03-17 12:03:40,2017-03-17 12:03:40,2017-04-07 14:12:39,2017-04-07
QmsgJka2CnVF,yAFO6sLn1iAY,delivered,2017-05-18 08:42:35,2017-05-19 02:15:18,2017-06-28 15:38:47,2017-06-22
qyGcrIjoqJ1Y,8erYdnGPHP4j,delivered,2018-01-21 19:57:34,2018-01-22 13:58:16,2018-04-03 20:32:52,2018-02-14
UoZQJvxloi9h,b1mf4Iu1Sk2v,delivered,2017-05-21 20:26:51,2017-05-21 20:35:15,2017-06-02 12:50:09,2017-06-26
jryc7e2iheTn,O4DANUYRDovB,delivered,2018-02-08 21:03:27,2018-02-08 21:32:23,2018-02-27 16:56:07,2018-03-05
wDVOGJuZbm9c,90YjInM6pYwv,delivered,2017-11-12 14:52:36,2017-11-12 15:06:09,2017-11-21 19:23:24,2017-11-27
Urq3U1TMl6lN,UzZ5fdpxPTLF,delivered,2018-01-16 01:39:47,2018-01-17 01:33:24,2018-01-27 15:18:40,2018-02-07
Zcvnrfrpfsz3,KdBiQfKaWMds,delivered,2018-03-26 19:47:38,2018-03-26 20:06:55,2018-04-02 21:18:34,2018-04-18
1QG7nw5nE0j7,NHVVA1LLCuZl,delivered,2017-05-20 10:30:23,2017-05-20 10:42:55,2017-05-31 12:20:00,2017-06-14
73nELMk1ggJv,F8dEtEsx3j5I,delivered,2018-02-02 13:53:43,2018-02-03 02:54:09,2018-02-27 15:19:23,2018-03-05
WBEacRHrLJiv,RoIfzwKM1yvo,delivered,2018-03-07 19:58:38,2018-03-08 11:30:33,2018-03-15 17:55:43,2018-03-23
wqUZVXZy0utL,5evdWX3K0bem,delivered,2018-01-18 13:03:35,2018-01-19 02:38:48,2018-02-01 20:14:31,2018-02-20
LSrOhFGUNC4r,sPJ622nOxfxI,delivered,2017-06-04 13:48:45,2017-06-04 14:05:05,2017-06-16 14:47:44,2017-06-28
qENgQDbjgdlS,yLlyK0v9BKdj,delivered,2018-02-10 15:13:12,2018-02-10 15:25:25,2018-03-02 15:27:57,2018-03-12
WJIacTXH5tQS,tPDtA6h0e5do,delivered,2017-07-06 20:19:20,2017-07-06 20:30:21,2017-08-11 20:11:27,2017-09-01
SjLMruoU59DF,scSCQqFSpiki,delivered,2018-02-06 11:40:32,2018-02-06 11:55:44,2018-02-28 22:22:39,2018-03-08
xdCdwRtMcgzg,sdbZtcfGFMkz,delivered,2017-09-10 17:33:47,2017-09-10 17:45:12,2017-10-09 19:00:20,2017-10-10
xBlsngWVxl7U,gbt15ifqQdB6,delivered,2018-01-25 14:10:51,2018-01-26 20:53:19,2018-02-16 21:33:02,2018-02-21
PT6Lrdtcr9li,pV5CMhjRA4BD,delivered,2018-04-24 18:16:44,2018-04-24 19:27:24,2018-04-30 16:58:53,2018-05-17
nFUAefooRC5T,yIZBidEnNsKQ,approved,2017-02-06 20:18:17,2017-02-06 20:30:19,,2017-03-01
xlvE73jdO8WJ,tZilI8V0g1e0,delivered,2017-07-01 20:27:50,2017-07-01 20:44:03,2017-07-04 18:08:43,2017-07-14
gYu3i5qOLHfz,gU3tdHSmjPHW,delivered,2017-07-13 18:08:21,2017-07-13 18:24:19,2017-07-28 15:10:28,2017-08-16
vHV61xQlWi2A,lz1PgXugsWWt,delivered,2017-11-24 19:33:51,2017-11-24 22:57:07,2017-12-12 19:21:50,2017-12-22
t7zCVTnBn3nZ,y4SlIlpTZTVX,delivered,2017-04-05 07:55:45,2017-04-07 03:22:54,2017-04-17 09:52:21,2017-05-08
TScqidhjzpDW,zPyzn7FNLkCC,delivered,2017-05-15 16:55:06,2017-05-15 17:05:14,2017-05-18 08:04:00,2017-06-02
W4wCUWcNNk2o,mtxu33aeuVaU,delivered,2018-03-07 10:07:39,2018-03-08 02:41:02,2018-03-15 23:30:50,2018-03-26
lIuRU8UjYRUe,zQidEjfaQIlw,delivered,2017-11-24 14:30:49,2017-11-24 16:34:52,2017-12-01 22:44:43,2017-12-20
NWSh6wGOTmRq,IpcO8L5tSIsa,delivered,2017-12-14 21:58:39,2017-12-14 22:19:00,2017-12-28 18:55:21,2018-01-23
XzEEAVDw4wQA,ROKLVaGH8de0,delivered,2018-02-03 02:53:02,2018-02-03 03:10:35,2018-02-16 19:58:44,2018-03-05
OPrk8FhVi42L,vGcwAytg6dCG,delivered,2017-09-22 00:26:20,2017-09-22 00:36:19,2017-09-28 19:27:53,2017-10-16
BUJXdR7Vrgig,kpZeu9Hs5XXS,delivered,2018-03-27 19:19:53,2018-03-27 19:30:16,2018-04-23 14:36:42,2018-04-30
HJFye1MwAcoW,VV1g0NyQXMLP,delivered,2017-06-17 11:31:58,2017-06-20 10:55:21,2017-07-17 16:21:32,2017-07-13
EkF8Cp9ITnSG,uFfZGaV64oKj,delivered,2017-12-12 16:32:43,2017-12-12 16:39:19,2017-12-29 21:55:03,2018-02-05
k4IujyTNpF4d,e5w9SGc5lGar,delivered,2018-02-25 20:06:05,2018-02-25 20:27:40,2018-03-19 23:26:26,2018-03-16
0Y2xsc8p0NgW,wZvb5Jw9kMM9,delivered,2017-08-05 17:52:44,2017-08-05 18:10:09,2017-08-15 19:59:48,2017-08-31
W5RwUAUsqMSi,VqjF4rWSNSpe,delivered,2017-10-03 14:05:27,2017-10-03 14:14:20,2017-10-18 22:33:06,2017-11-13
jNOxMmUM7hAd,dypDSUWFnfg7,delivered,2017-10-10 21:56:29,2017-10-10 22:21:06,2017-10-16 19:26:45,2017-10-30
RAOfLEuOXEMn,mdegAh8lW0zh,delivered,2017-03-05 16:07:37,2017-03-05 16:15:22,2017-03-16 09:21:37,2017-04-06
8ZmLVH5CAq24,fhyuZMq5ShwO,delivered,2018-03-07 14:48:52,2018-03-08 02:11:11,2018-03-24 22:08:57,2018-04-02
nBlPHNqqwSwW,yupMoEFfDnE6,delivered,2018-02-26 16:54:20,2018-02-26 17:15:44,2018-03-23 22:56:38,2018-03-16
TCKdxE2TKdIu,0r2ph6eqUsIG,delivered,2018-02-19 14:26:27,2018-02-19 14:35:28,2018-02-27 11:59:38,2018-03-15
gnwbp8t1ExIP,m2utrzMjaGQw,delivered,2018-01-23 11:19:16,2018-01-23 11:38:00,2018-02-01 17:38:08,2018-02-16
LPy9sQthA5nH,rqkFBBK2zam0,delivered,2017-11-25 22:19:01,2017-11-25 22:33:28,2017-12-11 12:21:57,2017-12-19
ts5Jmt9U5rb2,D1E5KoGiZ4sV,delivered,2018-03-06 20:35:42,2018-03-06 20:50:23,2018-03-13 18:32:15,2018-03-16
6divOv6Uedn8,IS2RIT6XUVEj,delivered,2017-12-17 15:28:02,2017-12-17 16:36:28,2017-12-20 23:24:45,2018-01-05
xMyI3z9qDnPo,teajsICC0kOy,delivered,2017-11-07 22:28:02,2017-11-08 22:35:47,2017-11-23 12:41:41,2017-11-21
ZeKfv7YJK1I4,xIdf37pOAyAA,delivered,2017-10-27 20:52:38,2017-10-28 03:06:23,2017-11-08 23:26:27,2017-11-21
d47E94DAJZy1,QDVAX9kjGKME,delivered,2017-07-14 09:18:17,2017-07-14 09:35:11,2017-07-24 17:52:07,2017-08-07
KNgqbdHZcvt9,xe0n3nVehHaT,delivered,2017-05-18 06:54:10,2017-05-18 07:05:10,2017-05-31 15:24:01,2017-06-26
qukVUTjo7Y8b,1w5wD1wcZHUe,delivered,2017-03-04 22:40:12,2017-03-04 22:50:19,2017-03-10 14:58:28,2017-03-24
r5j8RaAScpu3,6HKAz3eozUKx,delivered,2018-03-23 18:15:49,2018-03-23 18:30:42,2018-03-27 18:32:42,2018-04-10
jMVKO97fOnxr,K2EgdSkJLVqF,delivered,2018-04-23 23:02:02,2018-04-24 19:07:34,2018-05-08 20:46:39,2018-05-15
5cQs8L18ytyG,IJl2nAKrM4b3,delivered,2017-07-11 13:18:28,2017-07-13 02:50:25,2017-07-24 17:43:00,2017-08-02
JMev6Nw1HQoE,pin6yB2Vewo1,delivered,2017-11-17 10:23:57,2017-11-17 10:51:02,2017-11-27 22:41:47,2017-12-11
O77sPqfV6EHh,iVSikaT2SW1W,delivered,2018-04-17 16:36:54,2018-04-17 16:52:11,2018-04-26 18:48:32,2018-05-10
VE1wI4j1mkcS,FkCG1DkyDSsx,delivered,2018-02-10 11:38:38,2018-02-10 11:47:54,2018-02-22 21:59:19,2018-03-08
T7ZstWHJVfKH,iWDrWao0rL2O,delivered,2017-11-06 23:33:48,2017-11-07 06:31:15,2017-11-16 21:47:45,2017-12-01
PDQHthpuvAv5,DdPCNfCIZGY6,delivered,2017-08-17 09:49:45,2017-08-19 02:16:05,2017-09-06 18:57:49,2017-09-15
pb3ddRKNyc82,KC8GYZZaxJut,delivered,2017-05-20 10:30:23,2017-05-20 10:42:55,2017-05-31 12:20:00,2017-06-14
bhDU9f1yzuIj,DmgNvxRa6ZLp,delivered,2017-04-03 19:20:39,2017-04-03 19:30:20,2017-04-13 18:42:25,2017-05-04
SocqaYXmhg6O,KHyveGnlDoDG,delivered,2017-06-22 18:32:32,2017-06-22 18:42:44,2017-07-07 18:03:06,2017-07-14
8k7DKHG6lSkr,b9vQl1WCMr19,delivered,2017-10-04 17:20:15,2017-10-04 19:38:48,2017-10-23 20:34:43,2017-11-07
eljXdigKtkbB,UUMybB8jZ7rT,delivered,2017-09-23 14:13:17,2017-09-23 14:24:26,2017-10-14 14:52:50,2017-10-26
f9Da3OyoZbqz,SCJf2OcjVIX5,delivered,2018-03-05 05:44:19,2018-03-05 22:28:56,2018-03-07 18:10:24,2018-03-20
PXrkfJgpXsZS,z93BkDaIRDq9,delivered,2017-06-19 23:00:24,2017-06-19 23:10:19,2017-07-04 13:59:52,2017-07-13
HfV8uXkeoaMr,ALTQcPBluv0l,delivered,2017-11-26 19:11:20,2017-11-26 19:19:22,2017-12-06 20:58:59,2017-12-20
USXprot7e0cO,7oijac5SpbW5,delivered,2017-11-26 23:04:32,2017-11-28 03:32:07,2017-12-18 17:51:53,2017-12-19
UrdfRImC1nBq,fasTM37sh7VE,delivered,2017-11-26 15:16:48,2017-11-26 15:31:51,2017-12-07 20:51:33,2017-12-22
3SCF6tJq15vP,FOHBkie5YOyT,delivered,2017-10-17 19:22:58,2017-10-17 19:36:46,2017-11-09 13:42:10,2017-11-14
CSEa6xYs8ot5,xOVWlV09M39l,delivered,2018-04-19 06:47:26,2018-04-19 07:09:15,2018-04-20 16:03:00,2018-05-08
TSRPGyQYIYXv,zk0sii618c6q,delivered,2018-02-22 18:11:25,2018-02-22 18:29:37,2018-02-26 19:17:16,2018-03-08
gZ97s1WcL86s,NLN8rTVy5KGx,delivered,2017-06-05 19:20:11,2017-06-05 19:30:18,2017-06-13 14:09:21,2017-06-27
cMmyAJ5O9k2e,GHbnAKVlqaLG,delivered,2017-11-04 06:59:58,2017-11-07 07:30:43,2017-11-13 20:58:46,2017-11-29
hmSNNPOlSkfs,Jm3QUKDqJ8Wq,delivered,2017-07-01 20:12:31,2017-07-02 20:15:15,2017-07-14 19:32:17,2017-08-15
PxmXOgXxII8f,ArDFljdSCvXX,delivered,2018-01-15 20:01:51,2018-01-17 03:39:29,2018-01-18 16:18:54,2018-01-31
5hVOz8BqmMLc,dvl5K6eo1ouv,delivered,2017-03-05 17:06:14,2017-03-05 17:15:15,2017-03-09 14:19:06,2017-03-27
i4TX36y4ao97,TIVNI8p02ssv,delivered,2018-01-17 15:35:49,2018-01-17 15:49:00,2018-01-23 21:04:48,2018-02-07
7b5ttXyjWZpg,6rX0opAYaf5O,delivered,2017-10-16 10:16:48,2017-10-16 10:28:19,2017-11-06 17:11:42,2017-11-07
es4HixGAbyLX,uAzrIz3ELZdg,delivered,2017-08-04 10:32:57,2017-08-04 10:50:18,2017-08-10 20:59:44,2017-08-31
7ihMwl4Ir7nT,31I4TzizfIpj,delivered,2017-09-14 22:25:54,2017-09-14 22:35:14,2017-09-25 19:14:08,2017-10-10
oPCNLsGznFie,KjpBQb3rv3Sm,delivered,2017-12-16 17:28:20,2017-12-16 17:38:26,2017-12-19 12:06:15,2018-01-05
QzEbsKMcDyzH,Bbt4aj9csBTW,delivered,2017-09-15 19:07:54,2017-09-15 19:24:39,2017-10-02 19:09:09,2017-10-09
ePGzCunOEFeJ,7H9aVw0m073I,delivered,2018-02-20 20:27:07,2018-02-20 20:35:34,2018-03-12 17:05:07,2018-03-15
EO15338E2jTN,grsbZ5L1H5ty,delivered,2018-01-13 08:12:43,2018-01-13 08:28:53,2018-02-01 21:27:25,2018-02-14
A15VMMNi6eAL,C2neZlovyKdO,delivered,2017-12-27 14:46:06,2017-12-29 02:09:29,2018-01-18 22:29:08,2018-01-26
g8AMpBOr8rS7,EuyFjw3lMDEv,delivered,2017-12-02 08:50:34,2017-12-02 09:09:15,2018-01-15 20:42:42,2018-01-02
4yICmaKMZaN7,lpnDqjklOzIA,delivered,2017-06-28 18:09:28,2017-06-29 18:23:46,2017-07-04 16:12:24,2017-07-11
OoMT32izjgFF,HfAMvrWoGljT,delivered,2018-02-06 13:05:21,2018-02-06 13:15:39,2018-02-09 19:13:04,2018-02-22
Rq0t2YDrml63,juRon0nsNG11,delivered,2018-01-19 23:15:27,2018-01-20 23:20:15,2018-02-27 20:06:26,2018-02-20
raaO8yjOujZV,EqFGzsxUrakF,delivered,2018-03-21 19:52:25,2018-03-21 20:05:30,2018-04-19 18:19:08,2018-04-13
Sj0P5SSzhATB,rZRds6Z6NVrR,delivered,2017-11-17 23:21:36,2017-11-17 23:35:23,2017-11-25 16:12:03,2017-11-30
odXwGILLOZnn,OSFTagz8LUCX,delivered,2017-11-05 17:27:31,2017-11-05 17:35:34,2017-11-14 17:38:00,2017-11-28
16Ky5JpdCyS9,G88uyCyaUS0T,delivered,2018-01-02 13:57:36,2018-01-02 14:31:54,2018-01-08 22:37:58,2018-01-30
k9lyKDLzLRw5,4KLZy11ffOBh,delivered,2018-03-30 08:07:56,2018-03-30 08:50:10,2018-04-25 21:11:56,2018-04-19
pyO9RihRVMBe,f4Cw5fqxFqpX,delivered,2017-04-14 19:31:57,2017-04-14 19:50:14,2017-04-19 12:03:24,2017-05-09
bWG4cZhoHyr1,HppUYDASRlrN,delivered,2018-02-16 13:30:10,2018-02-16 13:46:45,2018-02-21 21:32:31,2018-03-02
Kfhulj13tFyX,D9ZPtEQz4G6F,delivered,2017-11-30 20:07:02,2017-12-01 09:30:58,2017-12-11 18:36:59,2017-12-28
gAAIRNacxWJb,C6In2vvRhXdB,delivered,2018-03-02 20:29:05,2018-03-06 03:55:30,2018-03-28 19:27:44,2018-03-23
PdQPgfe87BPZ,8Rbkt4JPBP22,delivered,2017-07-17 22:25:20,2017-07-17 22:43:24,2017-07-21 19:21:36,2017-08-08
1bwGOGqNPcpB,53sbfbq9w6rX,delivered,2018-04-10 19:46:58,2018-04-10 19:55:22,2018-05-07 19:50:36,2018-05-11
7WyP5AthimrE,G2iRYXK9GA8y,delivered,2017-09-22 22:31:11,2017-09-26 06:35:20,2017-10-02 18:13:40,2017-10-18
5KVv2qGw2Cn8,XTOCrs09YhZc,delivered,2018-04-13 11:37:51,2018-04-13 12:34:07,2018-04-26 15:07:50,2018-05-10
oCgzzzouZysD,PZ5SLcuCD4Yu,delivered,2018-03-06 12:52:25,2018-03-07 15:32:09,2018-03-21 01:12:01,2018-03-28
vkhE014FwQsd,AToRs139mucx,delivered,2017-05-22 18:07:53,2017-05-22 18:22:43,2017-05-30 10:47:06,2017-06-20
UCbT7hjpeuWZ,NSmdWNzcIz8t,delivered,2017-12-17 18:40:32,2017-12-17 19:54:02,2018-01-09 13:27:58,2018-01-11
jxIJ0EU9HwKQ,gckZAk36NDzE,delivered,2017-02-11 16:59:01,2017-02-11 17:10:19,2017-02-21 14:52:00,2017-03-14
2IWvTrur2XEK,dMJ1LAEU0rEP,delivered,2017-08-30 18:14:58,2017-08-30 18:30:19,2017-09-08 21:43:10,2017-09-12
23Y3EB8X3IQ9,UZ4QZuc2abke,delivered,2017-09-15 12:14:09,2017-09-15 12:35:08,2017-09-21 19:37:58,2017-10-03
62Z5VW2X9jzX,gPbwXFGzLdk8,delivered,2017-02-11 10:11:23,2017-02-11 10:22:43,2017-02-17 07:36:06,2017-03-15
bQcwYG6TyMC7,XBdsnwLCiVEB,delivered,2017-07-29 17:39:20,2017-08-02 02:36:10,2017-08-11 20:17:58,2017-08-25
p1qWI1lawrr4,grsbZ5L1H5ty,delivered,2017-04-26 17:02:12,2017-04-26 17:15:12,2017-05-25 11:11:56,2017-05-17
0fbUJiY9d4Wh,D5ljfSYgCYVh,delivered,2017-12-01 08:36:14,2017-12-01 11:30:56,2017-12-11 11:19:38,2017-12-26
rGLhe4NFFz4T,5nowe7IWIlDi,delivered,2017-10-07 09:50:07,2017-10-07 10:05:52,2017-11-28 22:24:42,2017-11-10
fOJFxK2GAeWb,qziwe5NEChKG,delivered,2017-07-09 01:55:26,2017-07-09 02:05:22,2017-07-22 13:24:37,2017-08-01
i9bpIammeuaZ,6Ab9xBkvg0UD,delivered,2018-04-26 21:37:53,2018-04-26 21:50:34,2018-04-30 22:44:28,2018-05-09
03qNfnfYojx9,YXYal0JUv0IA,delivered,2017-09-26 17:48:04,2017-09-27 06:56:09,2017-10-09 18:18:43,2017-10-20
l8tid6ctMf76,O6KjyDfdsLoi,delivered,2018-02-21 15:43:57,2018-02-21 15:50:37,2018-03-09 13:26:36,2018-03-15
T1FpDYGyr2H3,LRaa8DMfh3EY,delivered,2018-01-08 00:07:50,2018-01-08 00:15:34,2018-01-16 18:10:31,2018-02-06
05JuVhJD3INd,8tsZdWHZQOdq,delivered,2017-12-05 22:34:56,2017-12-05 22:50:44,2018-01-03 20:25:24,2018-01-11
krnhjKh3hZOh,w4gVmc7ZPB7J,delivered,2018-03-15 20:55:33,2018-03-15 21:10:30,2018-03-29 16:54:15,2018-04-04
VP0Lf9Twg82w,4Bv5yXlke7qp,delivered,2018-01-15 12:53:22,2018-01-15 13:10:28,2018-01-19 13:36:05,2018-01-30
bPFRqi0ltQNr,m3LhGnVaiRSE,delivered,2018-04-13 15:54:32,2018-04-13 16:35:34,2018-04-20 15:36:39,2018-05-07
lkWb37muGXCu,yp88B7mVYYAs,delivered,2017-09-14 20:20:39,2017-09-16 09:50:34,2017-10-09 20:38:13,2017-10-11
1Gl98VLFR668,6ANZZMf27XRf,delivered,2018-02-04 22:27:05,2018-02-04 22:35:39,2018-02-14 14:56:36,2018-03-02
fBpZugOsI2pE,gNDvAp2bCghA,delivered,2018-01-03 11:34:22,2018-01-03 11:46:57,2018-01-10 12:34:17,2018-01-19
Xl4TdEnKYx0R,Sreyqm5ALM2h,delivered,2017-08-28 15:22:35,2017-08-28 15:30:18,2017-08-30 17:37:29,2017-09-08
du8BWTjXjWVt,VscJ3Wku5LiJ,delivered,2017-11-25 00:59:07,2017-11-27 00:56:19,2017-12-04 18:04:09,2017-12-19
BlmUCQhxDUmP,LVHe7TtVNepr,delivered,2017-07-13 17:49:51,2017-07-13 18:04:41,2017-07-24 16:42:31,2017-08-11
NxSiNO9pLZZV,eKhyaqjCe7PA,delivered,2017-11-27 15:06:38,2017-11-27 15:19:13,2017-12-26 22:57:37,2017-12-19
htT2P5l6tdG0,nXn52GxOBEAc,delivered,2017-04-02 00:18:00,2017-04-02 01:04:53,2017-04-12 13:44:50,2017-04-26
ezXSeRsGtRsh,zCLkW72kCLsN,delivered,2018-01-24 14:20:08,2018-01-24 15:18:28,2018-02-28 19:41:40,2018-02-21
zc2ie1qpFeNA,VCZ2PGtyXHbV,delivered,2017-06-08 21:58:07,2017-06-08 22:10:13,2017-06-21 17:17:30,2017-07-03
mJmjxUNVpEtG,aF3NRTgZFfoc,delivered,2018-04-22 20:13:45,2018-04-24 18:33:53,2018-04-26 21:41:40,2018-05-11
wjcMevIneTZZ,NFltJqCc1YdQ,delivered,2018-03-19 19:35:39,2018-03-19 19:55:33,2018-04-04 19:16:39,2018-03-29
rcDe7DgdHaOF,D7ahvVtfvk1x,delivered,2017-10-31 13:15:31,2017-10-31 13:36:05,2017-11-17 20:05:08,2017-11-28
xE6Vtfb5VKQe,f0McnuJJg7y7,delivered,2017-10-04 19:40:44,2017-10-05 02:44:04,2017-10-19 19:17:56,2017-11-08
eMc2SbyJlzOb,hVFm8zMsmmBa,canceled,2018-03-05 13:56:34,2018-03-05 14:40:27,,2018-03-15
Lz6IPH2T8O8L,9tBiIII0TOJc,delivered,2017-11-25 19:09:33,2017-11-25 19:18:32,2017-12-13 19:46:07,2017-12-22
Dxo5MTysJP2v,0VnZV9RGfKFv,delivered,2018-03-03 00:44:24,2018-03-03 00:56:25,2018-03-13 22:56:27,2018-03-27
